"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,540,0.08148781,0.09513308,0.003425306,0.002976956,0.07995457,0.09602414,0.003514931,0.003509103,0.4766767,0,0,0
0,555,0.07786515,0.09139035,0.003308941,0.002920742,0.07615647,0.09208964,0.003387201,0.003418395,0.4795655,0,0,0
0,570,0.07440274,0.08773761,0.003194525,0.002863756,0.07253772,0.08826205,0.003262135,0.00332791,0.4821779,0,0,0
0,585,0.07110836,0.08419953,0.003082886,0.002806642,0.06910493,0.08456536,0.003140584,0.003238472,0.4845401,0,0,0
0,600,0.06798585,0.08079518,0.002974652,0.002749962,0.06586049,0.08101775,0.003023156,0.003150789,0.4866731,0,0,0
0,615,0.06503544,0.07753812,0.002870343,0.002694183,0.06280331,0.07763164,0.002910347,0.003065427,0.4885984,0,0,0
0,630,0.0622553,0.0744371,0.002770314,0.002639682,0.05993031,0.07441472,0.00280249,0.00298283,0.4903364,0,0,0
0,645,0.05964194,0.07149694,0.002674809,0.002586758,0.05723676,0.07137071,0.002699795,0.002903333,0.4919061,0,0,0
0,660,0.05719041,0.0687191,0.002583966,0.002535637,0.05471653,0.06850001,0.002602365,0.002827175,0.4933248,0,0,0
0,675,0.05489463,0.06610225,0.002497833,0.002486481,0.0523624,0.06580027,0.002510213,0.002754505,0.4946083,0,0,0
0,690,0.05274774,0.06364287,0.002416383,0.002439395,0.05016642,0.063267,0.002423271,0.002685397,0.4957708,0,0,0
0,705,0.0507423,0.06133579,0.002339531,0.002394433,0.0481202,0.06089413,0.002341417,0.002619864,0.4968255,0,0,0
0,720,0.04887059,0.05917463,0.002267143,0.002351614,0.04621511,0.05867446,0.00226448,0.002557868,0.4977842,0,0,0
0,735,0.04712473,0.05715218,0.002199048,0.00231092,0.04444247,0.05660003,0.002192253,0.002499326,0.4986574,0,0,0
0,750,0.04549687,0.05526073,0.002135056,0.002272307,0.04279369,0.05466247,0.002124513,0.002444129,0.4994549,0,0,0
0,765,0.04397927,0.05349234,0.002074947,0.002235713,0.04126037,0.05285322,0.002060998,0.002392142,0.5001851,0,0,0
0,780,0.04256441,0.05183904,0.00201852,0.002201058,0.03983441,0.05116378,0.002001508,0.00234321,0.5008558,0,0,0
0,795,0.04124504,0.05029298,0.001965514,0.002168257,0.03850804,0.04958582,0.001945692,0.002297181,0.5014739,0,0,0
0,810,0.04001423,0.04884656,0.001915846,0.002137204,0.03727386,0.04811132,0.001893529,0.00225387,0.5020456,0,0,0
0,825,0.03886544,0.04749249,0.001869001,0.00210782,0.03612491,0.0467326,0.001844422,0.002213137,0.5025764,0,0,0
0,840,0.03779246,0.04622391,0.001825014,0.002079987,0.03505462,0.04544247,0.001798388,0.002174797,0.5030711,0,0,0
0,855,0.03678944,0.0450343,0.001783644,0.002053608,0.03405681,0.04423409,0.001755148,0.002138688,0.5035341,0,0,0
0,870,0.03585094,0.04391758,0.001744683,0.002028585,0.03312576,0.04310114,0.001714518,0.002104653,0.5039693,0,0,0
0,885,0.03497188,0.0428681,0.001707963,0.00200482,0.03225612,0.04203768,0.001676305,0.002072539,0.50438,0,0,0
0,900,0.03414752,0.0418806,0.001673298,0.001982224,0.03144293,0.04103827,0.001640388,0.002042196,0.5047694,0,0,0
0,915,0.03337349,0.04095023,0.001640557,0.001960705,0.03068162,0.04009785,0.001606363,0.002013506,0.5051399,0,0,0
0,930,0.03264572,0.04007251,0.001609587,0.001940181,0.02996793,0.03921176,0.001574326,0.001986324,0.5054941,0,0,0
0,945,0.03196049,0.03924331,0.00158021,0.001920577,0.02929799,0.03837571,0.001544029,0.001960533,0.505834,0,0,0
0,960,0.03131433,0.03845885,0.00155236,0.001901814,0.02866818,0.03758579,0.001515331,0.001936023,0.5061613,0,0,0
0,975,0.03070408,0.03771567,0.001525895,0.001883826,0.02807523,0.03683839,0.001488124,0.001912691,0.5064777,0,0,0
0,990,0.03012684,0.03701056,0.001500717,0.001866549,0.0275161,0.0361302,0.001462291,0.001890439,0.5067845,0,0,0
0,1005,0.02957993,0.03634062,0.001476728,0.001849924,0.02698803,0.03545821,0.001437727,0.001869179,0.507083,0,0,0
0,1020,0.0290609,0.03570317,0.001453837,0.001833896,0.02648848,0.03481963,0.001414337,0.001848828,0.5073743,0,0,0
0,1035,0.02856751,0.03509574,0.001431965,0.001818414,0.0260151,0.03421192,0.001392032,0.001829311,0.5076594,0,0,0
0,1050,0.0280977,0.03451611,0.001411035,0.001803433,0.0255658,0.03363278,0.001370733,0.001810559,0.507939,0,0,0
0,1065,0.02764963,0.03396226,0.001390981,0.001788909,0.02513865,0.03308009,0.001350365,0.001792509,0.5082139,0,0,0
0,1080,0.02722161,0.0334323,0.00137174,0.001774805,0.02473189,0.03255194,0.001330862,0.001775103,0.5084847,0,0,0
0,1095,0.02681207,0.03292455,0.001353256,0.001761086,0.02434392,0.03204656,0.001312164,0.00175829,0.5087519,0,0,0
0,1110,0.0264196,0.03243744,0.001335477,0.001747719,0.02397329,0.03156234,0.001294213,0.00174202,0.509016,0,0,0
0,1125,0.02604292,0.03196954,0.001318356,0.001734675,0.02361865,0.0310978,0.001276961,0.001726251,0.5092775,0,0,0
0,1140,0.02568086,0.03151954,0.001301848,0.001721928,0.0232788,0.03065158,0.001260358,0.001710945,0.5095366,0,0,0
0,1155,0.02533235,0.03108627,0.001285915,0.001709457,0.02295265,0.03022248,0.001244364,0.001696064,0.5097937,0,0,0
0,1170,0.02499641,0.03066863,0.00127052,0.001697239,0.02263918,0.02980934,0.001228938,0.00168158,0.5100491,0,0,0
0,1185,0.02467218,0.03026561,0.00125563,0.001685256,0.02233749,0.02941114,0.001214045,0.001667462,0.510303,0,0,0
0,1200,0.02435885,0.0298763,0.001241213,0.001673493,0.02204675,0.02902694,0.001199651,0.001653686,0.5105556,0,0,0
0,1215,0.02405569,0.02949986,0.001227242,0.001661935,0.02176622,0.02865586,0.001185726,0.00164023,0.5108071,0,0,0
0,1230,0.02376204,0.02913553,0.001213691,0.001650571,0.0214952,0.02829711,0.001172242,0.001627073,0.5110576,0,0,0
0,1245,0.0234773,0.02878258,0.001200535,0.001639388,0.02123308,0.02794996,0.001159173,0.001614198,0.5113073,0,0,0
0,1260,0.02320091,0.02844037,0.001187752,0.001628379,0.02097929,0.02761373,0.001146497,0.00160159,0.5115563,0,0,0
0,1275,0.02293238,0.0281083,0.001175323,0.001617534,0.02073331,0.0272878,0.00113419,0.001589234,0.5118047,0,0,0
0,1290,0.02267126,0.0277858,0.001163228,0.001606847,0.02049468,0.02697159,0.001122233,0.001577118,0.5120525,0,0,0
0,1305,0.02241713,0.02747238,0.001151451,0.001596312,0.02026297,0.02666458,0.001110607,0.001565232,0.5123,0,0,0
0,1320,0.02216961,0.02716754,0.001139975,0.001585924,0.02003778,0.02636628,0.001099296,0.001553566,0.5125469,0,0,0
0,1335,0.02192836,0.02687086,0.001128785,0.001575677,0.01981876,0.02607623,0.001088283,0.001542111,0.5127936,0,0,0
0,1350,0.02169305,0.02658192,0.001117868,0.00156557,0.01960559,0.025794,0.001077554,0.001530859,0.5130399,0,0,0
0,1365,0.02146339,0.02630034,0.001107211,0.001555597,0.01939795,0.02551921,0.001067095,0.001519803,0.5132861,0,0,0
0,1380,0.02123912,0.02602576,0.001096803,0.001545755,0.01919558,0.02525149,0.001056893,0.001508937,0.513532,0,0,0
0,1395,0.02102,0.02575787,0.001086631,0.001536043,0.01899821,0.0249905,0.001046936,0.001498256,0.5137777,0,0,0
0,1410,0.02080579,0.02549633,0.001076686,0.001526457,0.01880562,0.02473592,0.001037214,0.001487754,0.5140233,0,0,0
0,1425,0.02059628,0.02524088,0.001066958,0.001516995,0.01861759,0.02448745,0.001027716,0.001477425,0.5142687,0,0,0
0,1440,0.02039129,0.02499123,0.001057438,0.001507655,0.01843392,0.02424482,0.001018432,0.001467265,0.514514,0,0,0
0,1455,0.02019062,0.02474714,0.001048118,0.001498435,0.01825442,0.02400776,0.001009353,0.001457271,0.5147592,0,0,0
0,1470,0.01999411,0.02450837,0.001038988,0.001489332,0.01807892,0.02377603,0.001000471,0.001447437,0.5150044,0,0,0
0,1485,0.01980161,0.02427469,0.001030043,0.001480345,0.01790726,0.0235494,0.0009917776,0.001437759,0.5152494,0,0,0
0,1500,0.01961297,0.0240459,0.001021275,0.001471472,0.01773928,0.02332765,0.0009832653,0.001428234,0.5154944,0,0,0
0,1515,0.01942804,0.02382179,0.001012677,0.00146271,0.01757485,0.02311059,0.0009749271,0.001418857,0.5157394,0,0,0
0,1530,0.01924671,0.02360218,0.001004242,0.001454059,0.01741383,0.02289801,0.0009667561,0.001409627,0.5159843,0,0,0
0,1545,0.01906885,0.0233869,0.0009959659,0.001445515,0.0172561,0.02268974,0.0009587461,0.001400537,0.5162292,0,0,0
0,1560,0.01889434,0.02317577,0.0009878417,0.001437077,0.01710155,0.02248562,0.0009508909,0.001391586,0.5164739,0,0,0
